LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,TOT_ENR,TOT_DAYSMISSED,DAYSMISSED_PER_100,TOT_EXPWE,TOT_EXPWOE,TOT_ISS,ISS_PER_100,TOT_MULTOOS,MULTOOS_PER_100,TOT_SINGOOS,SINGOOS_PER_100,SCH_SAL_TOTPERS_WOFED,SCH_SAL_TEACH_WOFED,SCH_SAL_AID_WOFED,SCH_SAL_SUP_WOFED,SCH_SAL_ADM_WOFED,SCH_NPE_WOFED,SPEND_PER_STUDENT_WOFED,SPEND_PER_STUDENT_TEACH_WOFED,SPEND_PER_STUDENT_AID_WOFED,SPEND_PER_STUDENT_SUP_WOFED,SPEND_PER_STUDENT_ADM_WOFED,SPEND_PER_STUDENT_NPE_WOFED
FL,FLORIDA,1200540,FLAGLER,00842,FLAGLER-PALM COAST HIGH SCHOOL,120054000842,2492,647,25.96,0,0,293,11.76,65,2.61,132,5.3,7119583.35,5117159.11,187162.43,1328525.48,486736.33,1190117,2856.98,2053.43,75.11,533.12,195.32,477.58
FL,FLORIDA,1200540,FLAGLER,05533,MATANZAS HIGH SCHOOL,120054005533,1626,485,29.83,0,0,155,9.53,47,2.89,69,4.24,4124930.46,2977688,143885.28,707520.23,295836.95,567778,2536.86,1831.3,88.49,435.13,181.94,349.19
FL,FLORIDA,1200810,HERNANDO,02604,CENTRAL HIGH SCHOOL,120081002604,1172,730,62.29,0,0,276,23.55,48,4.1,68,5.8,3076022.64,2148050,110699.75,329088.4,280882,446206,2624.59,1832.81,94.45,280.79,239.66,380.72
FL,FLORIDA,1200810,HERNANDO,06808,WEEKI WACHEE HIGH SCHOOL,120081006808,1594,504,31.62,0,0,154,9.66,36,2.26,64,4.02,3679004.6,3047691,109095,235802.6,286416,394996,2308.03,1911.98,68.44,147.93,179.68,247.8
FL,FLORIDA,1200840,HIGHLANDS,00907,LAKE PLACID HIGH SCHOOL,120084000907,822,251,30.54,0,2,259,31.51,18,2.19,43,5.23,2472992.11,2038244.75,38928,163695.16,162229,428184,3008.51,2479.62,47.36,199.14,197.36,520.91
FL,FLORIDA,1200870,HILLSBOROUGH,00918,BRANDON HIGH SCHOOL,120087000918,1973,691,35.02,0,0,285,14.45,46,2.33,96,4.87,6156156.58,4682440.4,148474.5,616562,522398.4,655180,3120.2,2373.26,75.25,312.5,264.77,332.07
FL,FLORIDA,1200870,HILLSBOROUGH,00930,CHAMBERLAIN HIGH SCHOOL,120087000930,1870,1991,106.47,0,0,489,26.15,141,7.54,157,8.4,5347380.36,4025283.76,208506.6,470475.04,518535.52,757660,2859.56,2152.56,111.5,251.59,277.29,405.17
FL,FLORIDA,1200870,HILLSBOROUGH,00945,EAST BAY HIGH SCHOOL,120087000945,2395,968,40.42,0,2,355,14.82,57,2.38,127,5.3,6859789.54,5629347.04,155781.3,517328.4,351234,705613,2864.21,2350.46,65.04,216,146.65,294.62
FL,FLORIDA,1200870,HILLSBOROUGH,00999,PLANT HIGH SCHOOL,120087000999,2387,296,12.4,0,0,248,10.39,20,0.84,56,2.35,7170186,5852616.44,108005.4,638171.12,445893.44,997466,3003.85,2451.87,45.25,267.35,186.8,417.87
FL,FLORIDA,1200870,HILLSBOROUGH,01000,PLANT CITY HIGH SCHOOL,120087001000,2393,1301,54.37,0,0,471,19.68,94,3.93,161,6.73,6886325.76,5458845.04,173192.4,677113.68,445472.48,675199,2877.7,2281.17,72.37,282.96,186.16,282.16
FL,FLORIDA,1200870,HILLSBOROUGH,02437,GAITHER HIGH SCHOOL,120087002437,2129,377,17.71,0,0,290,13.62,30,1.41,52,2.44,6332209,4885774.96,299679,505347.2,450219.04,678077,2974.26,2294.87,140.76,237.36,211.47,318.5
FL,FLORIDA,1200870,HILLSBOROUGH,02562,BLOOMINGDALE HIGH SCHOOL,120087002562,2254,499,22.14,0,0,294,13.04,53,2.35,76,3.37,6519049.28,5261889.6,187928.4,520671.44,418663.92,905852,2892.21,2334.47,83.38,231,185.74,401.89
FL,FLORIDA,1200870,HILLSBOROUGH,02997,DURANT HIGH SCHOOL,120087002997,2413,408,16.91,0,0,250,10.36,39,1.62,69,2.86,6888010.7,5611131.92,121681.5,565723.68,462883.44,833440,2854.54,2325.38,50.43,234.45,191.83,345.4
FL,FLORIDA,1200870,HILLSBOROUGH,03181,SICKLES HIGH SCHOOL,120087003181,2254,352,15.62,0,0,152,6.74,20,0.89,53,2.35,6351655.5,4970617.52,199283.1,669370.56,383681.2,625212,2817.95,2205.24,88.41,296.97,170.22,277.38
FL,FLORIDA,1200870,HILLSBOROUGH,03185,WHARTON HIGH SCHOOL,120087003185,2419,1320,54.57,0,0,298,12.32,113,4.67,146,6.04,6888617.66,5179608.72,282175.5,711222.08,528461.04,745145,2847.71,2141.22,116.65,294.01,218.46,308.04
FL,FLORIDA,1200870,HILLSBOROUGH,03379,RIVERVIEW HIGH SCHOOL,120087003379,2467,489,19.82,0,0,401,16.25,33,1.34,83,3.36,7153141.16,5501431.04,263255.4,653859.68,520334.08,904841,2899.53,2230.01,106.71,265.04,210.92,366.78
FL,FLORIDA,1200870,HILLSBOROUGH,03711,ALONSO HIGH SCHOOL,120087003711,2701,500,18.51,0,0,211,7.81,32,1.18,99,3.67,7674332.64,6208568.96,191766,664916.24,486955.76,924486,2841.29,2298.62,71,246.17,180.29,342.28
FL,FLORIDA,1200870,HILLSBOROUGH,03858,FREEDOM HIGH SCHOOL,120087003858,2134,1154,54.08,0,0,500,23.43,90,4.22,133,6.23,5614596.24,4237992.88,203902.8,618963.04,418474,700000,2631.02,1985.94,95.55,290.05,196.1,328.02
FL,FLORIDA,1200870,HILLSBOROUGH,04091,NEWSOME HIGH SCHOOL,120087004091,2596,261,10.05,0,0,128,4.93,17,0.65,41,1.58,7186264.1,5709794.64,121554.9,706789.84,462388.72,1162475,2768.21,2199.46,46.82,272.26,178.12,447.79
FL,FLORIDA,1200870,HILLSBOROUGH,04169,SPOTO HIGH SCHOOL,120087004169,1624,1108,68.23,0,0,532,32.76,70,4.31,124,7.64,4532002.78,3363880.96,120596.7,495865.36,352666.64,606680,2790.64,2071.36,74.26,305.34,217.16,373.57
FL,FLORIDA,1200870,HILLSBOROUGH,06917,STEINBRENNER HIGH SCHOOL,120087006917,2360,284,12.03,0,0,234,9.92,26,1.1,63,2.67,6806014.7,5487806.72,139369.5,670871.04,383643.6,988880,2883.9,2325.34,59.05,284.27,162.56,419.02
FL,FLORIDA,1200930,INDIAN RIVER,01052,VERO BEACH HIGH SCHOOL,120093001052,2886,2228,77.2,0,2,255,8.84,83,2.88,165,5.72,8102940.16,6124677.74,376222.13,1077240.25,524800.04,1475961,2807.67,2122.2,130.36,373.26,181.84,511.42
FL,FLORIDA,1200930,INDIAN RIVER,02283,SEBASTIAN RIVER HIGH SCHOOL,120093002283,1862,559,30.02,0,0,104,5.59,22,1.18,58,3.11,5470632.75,4228110.9,195079.59,636459.26,410983,1137868,2938.04,2270.74,104.77,341.81,220.72,611.1
FL,FLORIDA,1200960,JACKSON,01065,MARIANNA HIGH SCHOOL,120096001065,766,28,3.66,0,2,0,0,0,0,6,0.78,2098460.51,1691409.66,69009.85,145335,192706,165033,2739.5,2208.11,90.09,189.73,251.57,215.45
FL,FLORIDA,1200960,JACKSON,01070,SNEADS HIGH SCHOOL,120096001070,397,29,7.3,0,0,0,0,2,0.5,6,1.51,1150996.7,897591,31094.7,90512,131799,68292,2899.24,2260.93,78.32,227.99,331.99,172.02
FL,FLORIDA,1201050,LAKE,01092,EUSTIS HIGH SCHOOL,120105001092,1257,1050,83.53,0,4,6,0.48,40,3.18,113,8.99,3350950.24,2362054.43,54375.83,400623.26,406183.97,642151,2665.83,1879.12,43.26,318.71,323.14,510.86
FL,FLORIDA,1201050,LAKE,01097,LEESBURG HIGH SCHOOL,120105001097,1585,1526,96.28,0,0,338,21.32,74,4.67,120,7.57,3977890.96,2875369.01,65250.32,594420.72,364334.33,649954,2509.71,1814.11,41.17,375.03,229.86,410.07
FL,FLORIDA,1201050,LAKE,01099,MT. DORA HIGH SCHOOL,120105001099,1023,323,31.57,0,0,0,0,11,1.08,32,3.13,2999955.87,2033200.52,109034.84,476648.32,322062.92,404365,2932.51,1987.49,106.58,465.93,314.82,395.27
FL,FLORIDA,1201050,LAKE,01102,TAVARES HIGH SCHOOL,120105001102,1297,530,40.86,0,2,2,0.15,35,2.7,59,4.55,3274550.23,2383041.09,31295.44,542433.35,317780.35,612918,2524.71,1837.35,24.13,418.22,245.01,472.57
FL,FLORIDA,1201050,LAKE,01105,UMATILLA HIGH SCHOOL,120105001105,855,345,40.35,0,2,0,0,15,1.75,50,5.85,2268956.74,1458670.07,77322.48,406306.56,253080.83,473851,2653.75,1706.05,90.44,475.21,296,554.21
FL,FLORIDA,1201050,LAKE,01714,SOUTH LAKE HIGH SCHOOL,120105001714,1823,1514,83.05,0,2,4,0.22,61,3.35,138,7.57,4251048.2,3035912.05,36622.88,624090.49,399842.3,903434,2331.9,1665.34,20.09,342.34,219.33,495.58
FL,FLORIDA,1201050,LAKE,03868,EAST RIDGE HIGH SCHOOL,120105003868,2322,1092,47.03,0,2,281,12.1,41,1.77,95,4.09,5557464.87,4342774.08,20478.08,657759.15,523353.56,1164997,2393.4,1870.27,8.82,283.27,225.39,501.72
FL,FLORIDA,1201050,LAKE,07689,LAKE MINNEOLA HIGH SCHOOL,120105007689,1972,822,41.68,0,0,41,2.08,17,0.86,92,4.67,5178918.77,3939614.34,66055.12,683539.13,483160.18,908013,2626.23,1997.78,33.5,346.62,245.01,460.45
FL,FLORIDA,1201080,LEE,01139,NORTH FORT MYERS HIGH SCHOOL,120108001139,1670,224,13.41,0,0,89,5.33,21,1.26,26,1.56,5088100.4,3675197.88,127850.03,580538.16,400580.37,1169259,3046.77,2200.72,76.56,347.63,239.87,700.16
FL,FLORIDA,1201080,LEE,01157,RIVERDALE HIGH SCHOOL,120108001157,2060,235,11.41,0,0,204,9.9,16,0.78,38,1.84,5227850.27,4044792.77,95792.62,479257.91,398714.62,1160307,2537.79,1963.49,46.5,232.65,193.55,563.26
FL,FLORIDA,1201080,LEE,02398,LEHIGH SENIOR HIGH SCHOOL,120108002398,1808,288,15.93,0,0,149,8.24,4,0.22,65,3.6,4633348.91,3325895.85,227320.94,328839.79,376341.52,918101,2562.69,1839.54,125.73,181.88,208.15,507.8
FL,FLORIDA,1201080,LEE,02565,MARINER HIGH SCHOOL,120108002565,1541,378,24.53,0,0,343,22.26,23,1.49,54,3.5,4136162.97,2986293.47,104785.45,385171.47,396516.5,675972,2684.08,1937.89,68,249.95,257.31,438.66
FL,FLORIDA,1201080,LEE,03952,SOUTH FORT MYERS HIGH SCHOOL,120108003952,2042,493,24.14,0,0,385,18.85,21,1.03,67,3.28,5057798.11,3640917.86,215710.11,542801.82,389403.84,901711,2476.88,1783.02,105.64,265.82,190.7,441.58
FL,FLORIDA,1201080,LEE,04368,DUNBAR HIGH SCHOOL,120108004368,1762,1016,57.66,0,0,282,16,86,4.88,115,6.53,3967924.75,2793641.91,196664.16,456403.63,399044.91,968726,2251.94,1585.49,111.61,259.03,226.47,549.79
FL,FLORIDA,1201110,LEON,01162,LEON HIGH SCHOOL,120111001162,2113,625,29.58,0,0,4,0.19,20,0.95,70,3.31,4926417.42,3877078.68,193672.8,430692.19,424973.75,775115,2331.48,1834.87,91.66,203.83,201.12,366.83
FL,FLORIDA,1201110,LEON,01178,SAIL,120111001178,393,42,10.69,0,0,0,0,2,0.51,15,3.82,1329811.26,967569.8,39112.7,166480,156648.76,124531,3383.74,2462.01,99.52,423.61,398.6,316.87
FL,FLORIDA,1201110,LEON,01194,LINCOLN HIGH SCHOOL,120111001194,2088,751,35.97,0,0,4,0.19,31,1.48,64,3.07,4992603.66,3887258.95,155627.55,590280.26,359436.9,879966,2391.09,1861.71,74.53,282.7,172.14,421.44
FL,FLORIDA,1201110,LEON,03598,LAWTON CHILES HIGH SCHOOL,120111003598,2030,362,17.83,0,0,0,0,9,0.44,47,2.32,4694203.63,3758136.8,156932.73,439959.08,339175.02,759397,2312.42,1851.3,77.31,216.73,167.08,374.09
FL,FLORIDA,1201140,LEVY,01201,WILLISTON HIGH SCHOOL,120114001201,553,160,28.93,0,2,76,13.74,9,1.63,20,3.62,1554217.85,1210225.55,89304.75,185813,68874.55,180260,2810.52,2188.47,161.49,336.01,124.55,325.97
FL,FLORIDA,1201170,LIBERTY,01205,LIBERTY COUNTY HIGH SCHOOL,120117001205,331,40,12.08,0,0,26,7.85,2,0.6,8,2.42,1337155,774739,54561,214471,139708,293111,4039.74,2340.6,164.84,647.95,422.08,885.53
FL,FLORIDA,1201200,MADISON,02212,MADISON COUNTY HIGH SCHOOL,120120002212,563,273,48.49,0,0,184,32.68,17,3.02,37,6.57,1735060.32,1170274.51,146688,223167.82,194929.99,320368,3081.81,2078.64,260.55,396.39,346.23,569.04
FL,FLORIDA,1201230,MANATEE,01220,BAYSHORE HIGH SCHOOL,120123001220,1454,682,46.91,0,0,293,20.15,97,6.67,127,8.73,4305994.74,3108507.44,167550.6,485839.2,446067.5,672666,2961.48,2137.9,115.23,334.14,306.79,462.63
FL,FLORIDA,1201230,MANATEE,01223,MANATEE HIGH SCHOOL,120123001223,2354,1920,81.56,0,0,343,14.57,198,8.41,236,10.03,6362327.11,4805483.8,230258.7,554369.48,579681.13,1014254,2702.77,2041.41,97.82,235.5,246.25,430.86
FL,FLORIDA,1201230,MANATEE,01232,PALMETTO HIGH SCHOOL,120123001232,2111,1279,60.59,2,0,536,25.39,62,2.94,98,4.64,5471844.2,4166310.29,197261.4,460457.35,457095.16,941328,2592.06,1973.62,93.44,218.12,216.53,445.92
FL,FLORIDA,1201230,MANATEE,01236,SOUTHEAST HIGH SCHOOL,120123001236,1551,1193,76.92,0,0,509,32.82,91,5.87,149,9.61,4552232.43,3325819.29,208321.05,390156.51,454746.58,837550,2935.03,2144.31,134.31,251.55,293.2,540.01
FL,FLORIDA,1201230,MANATEE,03425,LAKEWOOD RANCH HIGH SCHOOL,120123003425,2346,1373,58.53,0,0,259,11.04,98,4.18,174,7.42,5426324.64,4154770,186401.6,470779.91,468689.13,1061349,2313.01,1771,79.46,200.67,199.78,452.41
FL,FLORIDA,1201230,MANATEE,05608,BRADEN RIVER HIGH SCHOOL,120123005608,2077,1056,50.84,0,0,277,13.34,84,4.04,153,7.37,5038396.04,3743600.01,155326.5,398773.78,500809.75,879990,2425.8,1802.41,74.78,192,241.12,423.68
FL,FLORIDA,1201290,MARTIN,01282,MARTIN COUNTY HIGH SCHOOL,120129001282,2201,525,23.85,0,0,56,2.54,29,1.32,96,4.36,4995786.03,3808214.79,172970.66,360079.58,497731.02,852953,2269.78,1730.22,78.59,163.6,226.14,387.53
FL,FLORIDA,1201290,MARTIN,02344,SOUTH FORK HIGH SCHOOL,120129002344,1935,289,14.94,0,0,179,9.25,30,1.55,65,3.36,4843223.22,3747787.66,185124.08,355492.21,421582.27,790344,2502.96,1936.84,95.67,183.72,217.87,408.45
FL,FLORIDA,1201290,MARTIN,04042,JENSEN BEACH HIGH SCHOOL,120129004042,1669,518,31.04,2,0,53,3.18,53,3.18,112,6.71,4114075.19,3074260.65,144788.81,356472.48,418807.27,691695,2464.99,1841.98,86.75,213.58,250.93,414.44
FL,FLORIDA,1201320,MONROE,01292,CORAL SHORES HIGH SCHOOL,120132001292,717,154,21.48,0,0,44,6.14,4,0.56,14,1.95,3254064.49,2332493.09,177539.88,416186.62,292700,354683,4538.44,3253.13,247.61,580.46,408.23,494.68
FL,FLORIDA,1201320,MONROE,01294,KEY WEST HIGH SCHOOL,120132001294,1186,348,29.34,0,2,10,0.84,19,1.6,74,6.24,4788654.24,3487995.01,300714.16,627068.57,372876.5,517341,4037.65,2940.97,253.55,528.73,314.4,436.21
FL,FLORIDA,1201350,NASSAU,04995,YULEE HIGH SCHOOL,120135004995,1251,488,39.01,0,0,180,14.39,14,1.12,59,4.72,2570970,2115200,147799,197800,110171,506005,2055.13,1690.81,118.14,158.11,88.07,404.48
FL,FLORIDA,1201380,OKALOOSA,01333,NICEVILLE SENIOR HIGH SCHOOL,120138001333,1981,214,10.8,0,0,102,5.15,0,0,29,1.46,5588140.69,4152447.1,79954.42,375133.26,358987,1422165,2820.87,2096.14,40.36,189.37,181.22,717.9
FL,FLORIDA,1201380,OKALOOSA,01347,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,120138001347,1615,7,0.43,0,0,119,7.37,0,0,4,0.25,5204798.58,3143050.21,155211.44,508964,363909,1208661,3222.79,1946.16,96.11,315.15,225.33,748.4
FL,FLORIDA,1201380,OKALOOSA,01348,CRESTVIEW HIGH SCHOOL,120138001348,1969,43,2.18,0,0,283,14.37,0,0,8,0.41,5762104.41,3994734,145907.89,424204,368478,1502819,2926.41,2028.81,74.1,215.44,187.14,763.24
FL,FLORIDA,1201380,OKALOOSA,01351,FORT WALTON BEACH HIGH SCHOOL,120138001351,1636,72,4.4,0,0,129,7.89,0,0,13,0.79,5106672.47,3510229.34,99546.39,482754.84,379553.04,1211008,3121.44,2145.62,60.85,295.08,232,740.22
FL,FLORIDA,1201410,OKEECHOBEE,01358,OKEECHOBEE HIGH SCHOOL,120141001358,1756,530,30.18,0,0,288,16.4,41,2.33,82,4.67,4643790.19,3666631.45,125668,543256.53,307499.57,1011352,2644.53,2088.06,71.56,309.37,175.11,575.94
FL,FLORIDA,1201440,ORANGE,01454,WEST ORANGE HIGH,120144001454,4126,901,21.84,0,0,390,9.45,22,0.53,100,2.42,10742449.22,8467981.5,407990.48,1327453.24,539024,1965756,2603.6,2052.35,98.88,321.73,130.64,476.43
FL,FLORIDA,1201440,ORANGE,03745,TIMBER CREEK HIGH,120144003745,3268,591,18.08,0,0,188,5.75,11,0.34,55,1.68,9341279.04,7456908.62,91646.24,1292802.18,499922,1496645,2858.41,2281.8,28.04,395.59,152.97,457.97
FL,FLORIDA,1201440,ORANGE,04117,FREEDOM HIGH,120144004117,3442,1211,35.18,0,0,80,2.32,33,0.96,138,4.01,8762928.7,6694475.62,324333.88,1371113.2,373006,1802292,2545.88,1944.94,94.23,398.35,108.37,523.62
FL,FLORIDA,1201440,ORANGE,05638,OCOEE HIGH,120144005638,2353,1094,46.49,0,0,284,12.07,60,2.55,94,3.99,5840784.56,4488042.8,136580.78,876489.98,339671,1026948,2482.27,1907.37,58.05,372.5,144.36,436.44
FL,FLORIDA,1201440,ORANGE,07614,EAST RIVER HIGH,120144007614,2095,828,39.52,0,2,254,12.12,33,1.58,74,3.53,5668236.46,4347073.54,119769.72,820217.2,381176,1113584,2705.6,2074.98,57.17,391.51,181.95,531.54
FL,FLORIDA,1201440,ORANGE,07646,LAKE NONA HIGH,120144007646,2524,573,22.7,0,0,349,13.83,16,0.63,66,2.61,6192011.98,4810719.78,128756.88,866096.32,386439,828635,2453.25,1905.99,51.01,343.14,153.11,328.3
FL,FLORIDA,1201470,OSCEOLA,01469,OSCEOLA HIGH SCHOOL,120147001469,2806,742,26.44,0,0,404,14.4,34,1.21,103,3.67,6738656.68,5369155,66818.96,815282.72,380250,1042991,2401.52,1913.46,23.81,290.55,135.51,371.7
FL,FLORIDA,1201470,OSCEOLA,02476,GATEWAY HIGH SCHOOL,120147002476,2555,1295,50.68,0,0,377,14.76,163,6.38,187,7.32,6603209.04,5103695,145621.04,757754,440850,998545,2584.43,1997.53,56.99,296.58,172.54,390.82
FL,FLORIDA,1201470,OSCEOLA,02866,POINCIANA HIGH SCHOOL,120147002866,1739,1023,58.83,0,2,287,16.5,40,2.3,133,7.65,4345623.4,3262530,80860.68,584810.72,300800,654775,2498.92,1876.1,46.5,336.29,172.97,376.52
FL,FLORIDA,1201470,OSCEOLA,03634,PROFESSIONAL & TECHNICAL HIGH SCHOOL,120147003634,621,62,9.98,0,0,0,0,2,0.32,22,3.54,1806916.48,1257550,14891.48,362225,172250,414634,2909.69,2025.04,23.98,583.29,277.38,667.69
FL,FLORIDA,1201470,OSCEOLA,04013,HARMONY HIGH SCHOOL,120147004013,2030,603,29.7,0,0,163,8.03,36,1.77,86,4.24,5378753.48,4087385,49765.48,793244,317300,775775,2649.63,2013.49,24.52,390.76,156.31,382.16
FL,FLORIDA,1201470,OSCEOLA,04118,CELEBRATION HIGH SCHOOL,120147004118,2425,1112,45.86,0,2,27,1.11,160,6.6,157,6.47,5999202.84,4635375,60387.48,821410.36,314350,1070549,2473.9,1911.49,24.9,338.73,129.63,441.46
FL,FLORIDA,1201500,PALM BEACH,01484,SUNCOAST COMMUNITY HIGH SCHOOL,120150001484,1515,26,1.72,0,0,6,0.4,0,0,9,0.59,4877844.48,4025780,35389.46,391189.35,425485.67,1161354,3219.7,2657.28,23.36,258.21,280.85,766.57
FL,FLORIDA,1201500,PALM BEACH,02783,ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS,120150002783,1398,86,6.15,0,0,6,0.43,0,0,20,1.43,4194858.14,3429270,35768.3,409189.35,320630.49,687113,3000.61,2452.98,25.59,292.7,229.35,491.5
FL,FLORIDA,1201530,PASCO,01569,ZEPHYRHILLS HIGH SCHOOL,120153001569,1548,764,49.35,0,0,140,9.04,33,2.13,74,4.78,3859347.63,2988458,48774.81,322271,362861,694316,2493.12,1930.53,31.51,208.19,234.41,448.52
FL,FLORIDA,1201530,PASCO,01590,RIDGEWOOD HIGH SCHOOL,120153001590,1109,829,74.75,0,0,150,13.53,37,3.34,90,8.12,3168133.55,2317049.55,50989.4,286394,355495,518153,2856.75,2089.31,45.98,258.25,320.55,467.23
FL,FLORIDA,1201530,PASCO,03650,WESLEY CHAPEL HIGH SCHOOL,120153003650,1624,455,28.02,0,0,35,2.16,18,1.11,57,3.51,3783117.33,3019241,50542.31,352776,360558.02,697765,2329.51,1859.14,31.12,217.23,222.02,429.66
FL,FLORIDA,1201530,PASCO,04423,JAMES W. MITCHELL HIGH SCHOOL,120153004423,2004,486,24.25,0,0,88,4.39,40,2,68,3.39,4816103.09,3996707.47,42286.23,352435.67,279757,986872,2403.25,1994.37,21.1,175.87,139.6,492.45
FL,FLORIDA,1201530,PASCO,06440,WIREGRASS RANCH HIGH SCHOOL,120153006440,2353,658,27.96,0,2,0,0,44,1.87,87,3.7,5431321.45,4430224,76834.45,423766,500497,1080667,2308.25,1882.8,32.65,180.1,212.71,459.27
FL,FLORIDA,1201530,PASCO,07331,SUNLAKE HIGH SCHOOL,120153007331,1822,452,24.81,0,0,169,9.28,14,0.77,75,4.12,4320663.22,3641886.8,48580.42,279724,350472,809563,2371.38,1998.84,26.66,153.53,192.36,444.33
FL,FLORIDA,1201530,PASCO,07618,ANCLOTE HIGH SCHOOL,120153007618,1361,852,62.6,0,0,4,0.29,42,3.09,111,8.16,3400673.07,2699950,49233.45,160570,355372,596127,2498.66,1983.8,36.17,117.98,261.11,438.01
FL,FLORIDA,1201530,PASCO,07713,FIVAY HIGH SCHOOL,120153007713,1351,598,44.26,0,0,164,12.14,38,2.81,58,4.29,3357045.81,2647642,51259.81,305357,352787,731238,2484.86,1959.76,37.94,226.02,261.13,541.26
FL,FLORIDA,1201560,PINELLAS,02397,OSCEOLA FUNDAMENTAL HIGH,120156002397,1711,97,5.67,0,0,59,3.45,2,0.12,34,1.99,4513686.9,3795480.14,106713.88,299704.5,311788.38,522994,2638.04,2218.28,62.37,175.16,182.23,305.67
FL,FLORIDA,1201590,POLK,01703,LAKELAND SENIOR HIGH SCHOOL,120159001703,2201,1066,48.43,0,0,347,15.77,123,5.59,162,7.36,6443834.38,4859889.37,451339,724298,408308,829717,2927.68,2208.04,205.06,329.08,185.51,376.97
FL,FLORIDA,1201590,POLK,01726,WINTER HAVEN SENIOR HIGH SCHOOL,120159001726,2113,1721,81.45,0,0,589,27.88,169,8,201,9.51,5071859.04,3922852.04,115650,574192,390076,550238,2400.31,1856.53,54.73,271.74,184.61,260.41
FL,FLORIDA,1201590,POLK,01745,AUBURNDALE SENIOR HIGH SCHOOL,120159001745,1646,1060,64.4,0,0,10,0.61,80,4.86,120,7.29,4427369.01,3311363.01,224167,562787,329052,476040,2689.77,2011.76,136.19,341.91,199.91,289.21
FL,FLORIDA,1201590,POLK,01762,MULBERRY SENIOR HIGH SCHOOL,120159001762,1079,594,55.05,2,2,0,0,67,6.21,94,8.71,3268779.15,2262969.15,129701,489933,371771,303440,3029.45,2097.28,120.2,454.06,344.55,281.22
FL,FLORIDA,1201590,POLK,01787,RIDGE CAREER CENTER,120159001787,123,5,4.07,0,0,2,1.63,0,0,6,4.88,2672615.01,1790196.01,65743,392799,423877,296298,21728.58,14554.44,534.5,3193.49,3446.15,2408.93
FL,FLORIDA,1201590,POLK,01985,GEORGE W. JENKINS SENIOR HIGH,120159001985,2318,1459,62.94,2,0,4,0.17,105,4.53,173,7.46,6027636.13,4579168.13,319367,711373,403323,710040,2600.36,1975.48,137.78,306.89,174,306.32
FL,FLORIDA,1201590,POLK,02405,LAKE GIBSON SENIOR HIGH SCHOOL,120159002405,1868,1147,61.4,2,0,445,23.82,59,3.16,115,6.16,4675875.81,3439975.81,188109,638667,394719,553799,2503.15,1841.53,100.7,341.9,211.31,296.47
FL,FLORIDA,1201590,POLK,03016,LAKE REGION HIGH SCHOOL,120159003016,1760,797,45.28,0,0,164,9.32,97,5.51,115,6.53,5023768.36,3852534.36,274530,571073,311226,543349,2854.41,2188.94,155.98,324.47,176.83,308.72
FL,FLORIDA,1201590,POLK,04179,RIDGE COMMUNITY HIGH SCHOOL,120159004179,2524,1293,51.23,0,0,6,0.24,197,7.81,222,8.8,6145517.6,4826634.6,252583,733121,296723,668403,2434.83,1912.3,100.07,290.46,117.56,264.82
FL,FLORIDA,1201590,POLK,07310,TENOROC HIGH SCHOOL,120159007310,1221,1092,89.43,0,0,247,20.23,85,6.96,98,8.03,3514516.2,2479791.2,196123,533193,305409,374243,2878.39,2030.95,160.62,436.69,250.13,306.51
FL,FLORIDA,1201650,SANTA ROSA,01830,PACE HIGH SCHOOL,120165001830,1924,271,14.09,0,0,77,4,16,0.83,75,3.9,4415518.66,3294733.87,293246.66,428891.75,398646.38,626734,2294.97,1712.44,152.42,222.92,207.2,325.75
FL,FLORIDA,1201650,SANTA ROSA,03122,NAVARRE HIGH SCHOOL,120165003122,2074,312,15.04,0,0,180,8.68,10,0.48,47,2.27,4409704.39,3308382.93,385364.33,397681.16,318275.97,725342,2126.18,1595.17,185.81,191.75,153.46,349.73
FL,FLORIDA,1201680,SARASOTA,01838,SARASOTA HIGH SCHOOL,120168001838,2093,489,23.36,0,0,160,7.64,29,1.39,76,3.63,6786846.14,5207330.71,281707.71,578341.86,548100.05,774428,3242.64,2487.97,134.6,276.32,261.87,370.01
FL,FLORIDA,1201680,SARASOTA,01851,VENICE SENIOR HIGH SCHOOL,120168001851,2102,390,18.55,0,0,87,4.14,23,1.09,65,3.09,6379534.68,5113957.88,204878.25,445936.4,467694.26,641972,3034.98,2432.9,97.47,212.15,222.5,305.41
FL,FLORIDA,1201680,SARASOTA,07003,SUNCOAST POLYTECHNICAL HIGH SCHOOL,120168007003,572,49,8.57,0,0,2,0.35,5,0.87,8,1.4,1424117.67,1149638.63,46286.68,110066.36,118126,129227,2489.72,2009.86,80.92,192.42,206.51,225.92
FL,FLORIDA,1201710,SEMINOLE,01886,OVIEDO HIGH SCHOOL,120171001886,2455,590,24.03,0,0,86,3.5,25,1.02,63,2.57,6169053.48,4996791.08,128442,593696.55,384908.45,976134,2512.85,2035.35,52.32,241.83,156.79,397.61
